Movie_ID,Title,Overview,Overview_WordCount,Genres,Director,Cast,Production_Company,Release_Date,Release_Year,Release_Month,Release_DayOfWeek,Runtime_Minutes,Budget_Local_Currency,Revenue_Local_Currency,Budget_Crores,Revenue_Crores,Profit_Local_Currency,ROI_Percent,Popularity_Score,Vote_Average,Vote_Count
618151,Taana,"Revolves around a family, in a village, where cops are regarded as kaaval deivam similar to Aiyanaar and Karuppan and most of the members of which have been in the police force for decades. All, except for One person, who vows to make his son a cop one day, despite troubles from supernatural forces..",54,"Comedy, Horror, Drama",Yuvaraj Subramani,"Vaibhav, Nandita Swetha, Yogi Babu, Pandiarajan, Hareesh Peradi",Nobel Movies,24-01-2020,2020,1,Friday,123,0,0,0,0,0,0,2.7129,5.7,3
1153399,Coolie,"Deva, once living a quiet life, is shaken when his close friend dies under suspicious circumstances. Determined to uncover the truth, he infiltrates a powerful gang operating in the shadows. As he investigates, Deva becomes entangled in a dangerous web of crime, betrayal, and secrets from his own past, forcing him to confront powerful enemies while protecting the ones he loves.",61,"Action, Thriller, Crime",Lokesh Kanagaraj,"Rajinikanth, Nagarjuna Akkineni, Soubin Shahir, Upendra, Shruti Haasan",Sun Pictures,13-08-2025,2025,8,Wednesday,170,3590500000,4836152165,359.05,483.62,1245652165,34.69,3.1369,6.201,87
522571,Ais Kosong,"The film is a comedy film that revolves around three strangers who met by chance and went on a road trip to Penang. On their journey north, they unknowingly played havoc and poured cold water on the plans of two crime gangs who are at war with each other.",49,"Adventure, Comedy",Manan Subra,"Alvin Martin, Sasikumar Kandasamy, Anu Ramamoorthy, Sangabalan, Shamini Ramasamy",MS Digital Studio,03-03-2016,2016,3,Thursday,93,0,0,0,0,0,0,3.3882,0,0
1222049,Nilavuku En Mel Ennadi Kobam,"Prabhu, a young chef, is ready to move forward with an arranged marriage when his past love, Nila, unexpectedly reenters his life, challenging his plans and emotions.",27,"Romance, Comedy, Drama",Dhanush,"Pavish Narayanan, Anikha Surendran, Priya Prakash Varrier, Mathew Thomas, Venkatesh Menon",Wunderbar Films,21-02-2025,2025,2,Friday,131,144652728,0,14.47,0,0,0,3.0599,6.4,8
786567,Gandhi Talks,"A silent black comedy, about the monetary needs of a character & how it impacts the others. A young, unemployed graduate Mahadev’s struggle to land a job through any means possible and crosses paths with a businessman and petty thief. A subject wherein silence speaks much louder than words. Although a work of fiction by the writer, all the characters in the film are sketched out to seem very real and relatable ensuring an enriching journey as well a laugh riot as the cat and mouse guffaws amongst them unfold. Gandhi Talks aims at telling a story by switching off the device of dialogue, which is not only scary but also interesting and challenging.",114,Comedy,Kishor Pandurang 'Belekar',"Vijay Sethupathi, Arvind Swamy, Aditi Rao Hydari, Divay Dhamija, Siddharth Jadhav",Movie Mill Entertainment,30-01-2026,2026,1,Friday,133,0,0,0,0,0,0,3.0141,7.333,3
457871,Kalki,A scientist trying to solve one of the universe's greatest puzzles begins a romance with a much younger colleague that's haunted by a dark secret.,25,"Drama, Romance, Science Fiction",Dhilip Kumar,"Kishore, Yasmin Ponnappa, Mithraboomi Saravanan",Pramod Films,02-03-2018,2018,3,Friday,45,0,0,0,0,0,0,3.0107,4.7,3
613703,Kadaisi Vivasayi,"Maayandi, the only farmer in a village that has abandoned farming, is charged with a petty case that leads to his imprisonment.",22,Drama,M. Manikandan,"Nallandi, Vijay Sethupathi, Yogi Babu, Muniswaran, Kaalaipandiyan",Tribal Art Productions,11-02-2022,2022,2,Friday,145,0,0,0,0,0,0,3.0397,8.577,26
280956,Kangaroo,"Murugesan aka Kangaroo cares so deeply for his sister Azhagu, whom the local pimp Ticket is lusting after. And then, when the men Azhagu agrees to marry die one after the other in seemingly natural circumstances, questions arise. Who murdered them and to what end?",45,,Samy,"Arjuna, Sri Priyanka, Varsha Ashwathi, Ganja Karuppu, Thambi Ramaiah",V House Productions,24-04-2015,2015,4,Friday,0,0,0,0,0,0,0,2.4075,4,1
392382,Oyee,"A girl in her mid-20s, who is out on parole for her sister's wedding, gets entangled in confusion after her visit to a joint family.",25,"Romance, Comedy, Family",Francis Markus,"Geethan Britto, Eesha Rebba, Arjunan Nandakumar, Papri Ghosh, Sangili Murugan",Jupiter Films,08-04-2016,2016,4,Friday,127,0,0,0,0,0,0,2.7726,5,2
1029731,Kuzhali,"A higher caste school girl tries to elope with her lower caste lover with dream of continuing her studies, after her elders knows about the affair. This creates great chaos in the village & lives are turned upside down.",39,Drama,Chera. Kalaiyarasan,"Aara, J Vignesh, Senthikumari, Shalini Saroj",Trident Arts,23-09-2022,2022,9,Friday,135,0,0,0,0,0,0,2.619,0,0
460549,Sema,"A vegetable vendor marries a girl against her father's wish. The couple, with the help of their respective mothers, manage to hide it from the girl's father till she gives birth to a child",34,"Action, Comedy",Vallikanth,"G. V. Prakash Kumar, Arthana Binu, Sujatha Sivakumar, Yogi Babu, Mansoor Ali Khan",Linga Bairavi Creations,25-05-2018,2018,5,Friday,122,0,0,0,0,0,0,3.1075,1.5,2
412171,Bayam Oru Payanam,"A passionate photographer, who gets stuck in a terror-stricken atmosphere, tries to save himself and his family from an unknown evil force.",22,"Horror, Thriller",Mani Sharma,"Bharath Reddy, Vishakha Singh, Meenakshi Dixit, Singampuli, Urvashi",Octo Spider Productions,26-08-2016,2016,8,Friday,127,0,0,0,0,0,0,2.5312,3.5,2
1728047,DELIVERY BOY,"A young food delivery rider, who dreams of becoming a police officer, is forced to steal money to save his critically injured mother. Months later, when he discovers that the same man has been falsely accused of murder, he risks everything to save the life he once unknowingly changed forever.",50,"Action, Drama",Nani darla,"Leo Sivakumar, Radhika Sarathkumar, Brigida Saga, Kaali Venkat, Jenson Dhivakar",Unknown,04-09-2026,2026,9,Friday,133,34955772,0,3.5,0,0,0,2.7005,0,0
431769,Koditta Idangalai Nirappuga,"On a business trip to India, an NRI fantasises about getting into a relationship with the young wife of his middle-aged driver.",22,"Thriller, Drama, Comedy",R. Parthiban,"Shanthanu Bhagyaraj, Parvatii Nair, R. Parthiban, Thambi Ramaiah, Simran",Reel Estate Company,14-01-2017,2017,1,Saturday,124,0,0,0,0,0,0,2.755,0,0
427727,Kannula Kaasa Kattappa,"A drama film directed by Major Gowtham, starring Aravind Akash, Ashwathy Ravikumar and Chandini Tamilarasan in the lead roles.",19,"Drama, Comedy",Gowtham Sundararajan,"Aravind Akash, Chandhini Tamilarasan, M. S. Bhaskar, Yogi Babu, Kalyan Kumar",Sugar & Spice Entertainment,25-11-2016,2016,11,Friday,117,0,0,0,0,0,0,2.7004,0,0
1617089,Vengeance,"Vengeance follows a young woman with a mysterious past that slowly comes to light. Driven by an unrelenting purpose, she transforms into someone capable of crossing any boundary to fulfill her mission. Each obstacle she faces only sharpens her resolve, pulling her deeper into a ruthless path.",47,Drama,Rahul Ashok,"Abarnathi, Ilavarasu, Kaali Venkat, Livingston, Y. G. Mahendran",AC Productions,13-03-2026,2026,3,Friday,149,0,0,0,0,0,0,2.9701,0,0
544679,Aaruthra,"Shattered by his sister’s cruel murder, a sculptor awards death punishments to those who are behind the brutal act in different ways",22,Drama,Pa. Vijay,"Pa. Vijay, K. Bhagyaraj, S. A. Chandrasekhar, Y. G. Mahendran, Mayilsamy",Vil Makers Production,31-08-2018,2018,8,Friday,126,0,0,0,0,0,0,2.6464,1,1
330428,Kuttram Kadithal,"A school teacher slaps a student who faints and goes into a coma, setting the stage for an emotional ordeal for everyone involved.",23,"Family, Drama",Bramma G,"Master Ajay, Radhika Prasidhha, Sai Rajkumar, Pavel Navageethan, Kulothungan Udayakumar",Unknown,25-09-2015,2015,9,Friday,114,0,0,0,0,0,0,2.5497,6.7,11
713242,Soundless Dance,"In the spring of 2009, Sri Lanka's decades long civil war is entering its most violent phase. Siva, a young Sri Lankan refugee living illegally in France, has lost contact with the family he was forced to leave behind. Haunted by the trauma of the war that devastated his childhood and obsessed by the flow of images on the Internet, Siva sinks into a waking dream that propels him into the heart of the battlefield.",75,Drama,Pradeepan Raveendran,"Patrick Yogarajan, Manoranjan Jegatheeswaran, Lavan Nadarajah, Susiananthan Nadarajah, Yogarajah Murugavel",Baldanders Films,07-04-2019,2019,4,Sunday,89,0,0,0,0,0,0,2.6384,0,0
507419,Inba Twinkle Lilly,"Three elderly women, who are in desperate need of money, plan to rob a bank — the same place where they had previously lost their hard-earned money during a bank robbery!",31,"Comedy, Drama",RK Vidhyaadharan,"Saranya Ponvannan, Kovai Sarala, Kalpana, Venniradai Moorthy, Chitra Lakshmanan",Appu Movies,29-06-2018,2018,6,Friday,122,0,0,0,0,0,0,2.4934,0,0
402781,Yaakkai,"When the chairman of a multi-specialty hospital dies mysteriously, a cop begins an investigation which leads him to find more bodies.",21,"Thriller, Drama, Romance",Kuzhandhai Velappan,"Krishna Kulasekaran, Swathi Reddy, Prakash Raj, Radha Ravi, Guru Somasundaram",Prism Pictures,03-03-2017,2017,3,Friday,127,0,0,0,0,0,0,2.3672,3.6,5
1032627,Love Today,A young couple is made to exchange their phones for a day. What follows is a hilarious and emotional sequence of events that puts their lives in misery.,28,"Comedy, Romance",Pradeep Ranganathan,"Pradeep Ranganathan, Ivana, Akshaya Udhayakumar, Raveena Ravi, Radhika Sarathkumar",AGS Entertainment,04-11-2022,2022,11,Friday,154,0,0,0,0,0,0,2.5045,6.905,58
1627642,Thiraivi,"A woman is talking to a man about a plan. The man says that he needs to kill someone, but the woman says that he should not do it. The woman is shocked and does not know what to do. Then, the woman was bound and gagged by the man",50,"Mystery, Thriller",Karthi Dakshinamoorthy,"Munishkanth, Ashna Zaveri, Nizhalgal Ravi, Ashok Kumar Balakrishnan, Saravana Subbiah",Unknown,30-01-2026,2026,1,Friday,0,0,0,0,0,0,0,2.3387,0,0
619329,Munthiri Kaadu,"In a Village Where they used to Honor Kill Love couples of the opposite cast and in that village A girl and boy from the opposite cast who used to be friends are getting pressure from village people that they love each other . What happens at the End? Whether they succeed or not is the story.",57,"Drama, Action",Mu Kalanjiyam,"Seeman, Pugazh Mahendran, Palamedu Parthipan, Subha Priya Malar, C.H. Jayarao",Aathi Thiraikalam,07-04-2023,2023,4,Friday,178,0,0,0,0,0,0,2.7066,5.1,5
582072,Kadhal Mattum Vena,"A romantic film directed by Sam Khan, starring Sam Khan, Elizabeth and Divyanganaa Jain in the lead roles.",18,"Drama, Romance",Sam Khan,"Sam Khan, Elizabeth, Divyanganaa Jain, Hamida Khatoon",Luckky Studios,15-02-2019,2019,2,Friday,94,0,0,0,0,0,0,2.5957,0,0
934292,Pandrikku Nandri Solli,"Fate brings together a cop, a gangster and an aspiring filmmaker, who hail from different places. After the initial misunderstandings and confusions between them, they form as a team and go in search of a unique pig statue and a huge sum of money. But little did they know that they would have to face unheard hurdles and riddles to possess the statue and money.",65,"Comedy, Crime",Bala Aran,"Nishanth Russo, Vijay Sathya, Nakkalites Chella, Joe Malloori, Balaji Rathinam",Studio Green,04-02-2022,2022,2,Friday,107,0,0,0,0,0,0,2.5528,8,1
589698,Pattipulam,"Due to street racing by local guys, a girl looses her parents and she takes revenge on the street racer!",20,"Comedy, Romance",J. Suresh,"Amitha Rao, Veera Samar, Yogi Babu, Cheran Raj, Supergood Subramani",Eros International,22-03-2019,2019,3,Friday,100,0,0,0,0,0,0,2.8139,5,1
607693,Aruvam,A food safety officer and a teacher who has no sense of smell come together to fight the practice of food adulteration and its devastating effect on people.,28,"Thriller, Horror",Sai Shekhar,"Siddharth, Catherine Tresa, Sathish, Kabir Duhan Singh, Aadukalam Naren",Trident Arts,10-10-2019,2019,10,Thursday,133,0,0,0,0,0,0,2.797,4.429,14
1390963,C4 Cinta,"The film interlinks multiple plots that weave together the lives of Hari, Soniya and their friends, as they navigate the complexities of rekindled relationships and unspoken truths across the vibrant landscapes of Singapore and Malaysia. As they confront their past and present, the film explores themes of love, memory, and identity. Each character's journey is intricately connected, offering a rich tapestry of emotional drama, family values, and friendship.",68,"Romance, Comedy",Karthik Shamalan,"Yuvaraj Krishnasamy, Pashini Sivakumar, Loga Varman Strideran, Ravin Rao Santeran, K. S. Maniam",Unknown,21-11-2024,2024,11,Thursday,167,0,0,0,0,0,0,3.6138,0,0
460539,Kuppathu Raja,A story about the relationship between the slum dwellers in Chennai and how certain anti-social elements create unrest in their lives.,21,"Action, Comedy, Drama",Baba Baskar,"G. V. Prakash Kumar, R. Parthiban, Palak Lalwani, Poonam Bajwa, Yogi Babu",S FOCUSS,05-04-2019,2019,4,Friday,127,0,0,0,0,0,0,2.5149,5,5
455429,Meendum Vaa Arugil Vaa,Meendum Vaa Arugil Vaa is a bilingual Horror film. Directed by J Jaya Rajendra Cholan,15,"Thriller, Horror",J. Jaya Rajendra Cholan,"Santhosh Prathap, Sai Priya Deva, Aarav Kizar",Lipi Cine Crafts,31-12-2018,2018,12,Monday,0,0,0,0,0,0,0,2.5933,0,0
667957,Paramapadham Vilayattu,"The local party leader gets hospitalized, Dr. Gayathri tries her best to cure him, but he dies. The leader's son is forced to take over while Dr. Gayathri tells him about the conspiracy over his father's death.",37,Thriller,K. Thirugnanam,"Trisha Krishnan, Nandha, Richard Rishi, Vela Ramamoorthy, A. L. Azhagappan",Night ed films,14-04-2021,2021,4,Wednesday,121,0,0,0,0,0,0,2.5754,3.8,5
942426,Narigal,"Distraughted by his daughter's nude photos being distributed on the internet without consent, the father along with some family members commit suicide. Determined to uncover the cause of the suicide, a man investigates and discovers that an online cybercrime syndicate is actively extorting money from female victims and uploading obscene videos. Now he has to track down the suspects of syndicate, how will the story goes?",66,"Action, Comedy",RMS Sara.R,"Jayarajendran John, RMS Sara.R, Nithya Shree, lvin Martin Santhiavoo, Lingkesvaran Maniam",Boss Pictures,24-02-2022,2022,2,Thursday,119,0,0,0,0,0,0,2.2063,9,1
388733,Aagam,"An ambitious youngster who feels very strongly about brain drain, gets embroiled in a conspiracy, which borders on what they call, knowledge terrorism.",23,"Thriller, Crime",Vijay Anand Sriram,"Irfan, Jayaprakash, Deekshitha Manikkam, Riyaz Khan, Y. G. Mahendran",Jyostar Enterprises,18-03-2016,2016,3,Friday,116,0,0,0,0,0,0,2.5049,3,2
525461,Pinnokam,Pinnokam-The Flashback is Tamil language action romantic movie from Malaysia.This film were directed and starred by debuted A.Hamen Kumar.,19,"Action, Romance",A. Hamen Kumar,"A. Hamen Kumar, Anu Ramamoorthy, Aghonderan Sahadevan II, Surenderaj Yuvaraj, Murali Raj",DCinema Sdn Bhd,01-01-2015,2015,1,Thursday,90,0,0,0,0,0,0,3.5261,0,0
592875,Uriyadi 2,A young man struggles for justice for the victims who are affected by the chemical plant leakage which lead to many deaths in the village.,25,"Action, Thriller",Vijay Kumar,"Vijay Kumar, Vismaya, Sudhakar, Arumugam Bala",2D Entertainment,05-04-2019,2019,4,Friday,119,0,0,0,0,0,0,2.2201,7,11
530957,Kanne Kalaimaane,"A rich farmer named Kamala Kannan, and chronicles the changes in his world following the arrival of Bharathi, a newly appointed bank manager in the village.",26,"Drama, Family, Romance",Seenu Ramasamy,"Udhayanidhi Stalin, Tamannaah Bhatia, Vadivukarasi, Vasundhara Kashyap, 'Poo' Ram",Red Giant Movies,22-02-2019,2019,2,Friday,124,0,0,0,0,0,0,2.5036,6.6,8
342003,Eli,A small-time thief is asked by a cop to infiltrate a gang of smugglers and collect evidence against them.,19,Comedy,Yuvaraj Dhayalan,"Vadivelu, Sadha, Pradeep Ram Singh Rawat, Kitty, Adithya Menon",City Cine Creations,19-06-2015,2015,6,Friday,154,0,0,0,0,0,0,2.5597,3,5
536937,Ondikatta,A noble person takes revenge on his ex-lover's husband when he gets to know that she has been tortured.,19,"Drama, Romance",Bharani,"Vikram Jagadish, Neha, Sentrayan, Jangiri Madhumitha, Kalairani",Friends Creations,20-07-2018,2018,7,Friday,133,0,0,0,0,0,0,2.5557,0,0
345454,Mapla Singam,Youngsters belonging to two rival factions in a village fall in love with each other. Will this romance add fuel to the enmity or result in peace?,27,"Action, Comedy, Romance",N. Rajasekhar,"Vimal, Anjali, Soori, Radha Ravi, Swaminathan",Escape Artists Motion Pictures,11-03-2016,2016,3,Friday,130,0,0,0,0,0,0,2.7807,4.8,6
