movie_id,title,imdb_id,overview,genres,director,cast,language,year,rating,votes,runtime_minutes,poster,backdrop,trailer,popularity,budget_crores,revenue_crores,production_company,release_date,source
,Maayakoothu,,A writer's tale unravels-a magical and mystical ride through realms unknown.,"Crime, Drama, Fantasy",A. R. Raghavendran,"Nagarajan Kannan, Delhi Ganesh, Mu Ramaswamy, Boxer Dheena, S.K. Gaayathri",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1506415,Maayakoothu,,A writer's tale unravels-a magical and mystical ride through realms unknown.,"Crime, Drama, Fantasy",A. R. Raghavendran,"Nagarajan Kannan, Delhi Ganesh, Mu Ramaswamy, Boxer Dheena, S.K. Gaayathri",,2025,0.0,0.0,106.0,,,,1.2674,0.0,0.0,Rahul Movie Makers,11-07-2025,dataset_4
,Maayanadhi,,Maayanadhi revolves around the relationship between a father and his daughter and his struggles to help her achieve her dream of becoming a doctor. Their peaceful relation falls off when the daughter is in love with an auto driver.,"Drama, Family",Ashok Thiagarajan,"Venba, Aadukalam Naren, Vijay Vishwa, Appukutty, Durga Venugopal",Tamil,0,,,,,,,,,,,,dataset_3_tamil
669117,Maayanadhi,,"A doting father and her daughter, who aspires to become a doctor.","Drama, Family",Ashok Thiagarajan,"Venba, Aadukalam Naren, Vijay Vishwa, Appukutty, Durga Venugopal",,2020,4.0,2.0,120.0,,,,1.7438,0.0,0.0,Raji Nila Mukil Films,31-01-2020,dataset_4
,Maayathirai,,"When time becomes an Illusion, the reality becomes Inverse .","Short, Fantasy, Mystery, Sci-Fi, Thriller",Gokkul Anbazhagan,"Barshadh, Sanjay Krishna, Pranav Prakash, Raaja",Tamil,0,,,,,,,,,,,,dataset_3_tamil
,Maayavan,,"A series of murders are happening in the city, and a cop realises that they are all eerily similar. Can he find out the link and capture the murderer before it is too late?","Sci-Fi, Thriller, Action",C. V. Kumar,"Sundeep Kishan, Lavanya Tripathi, Daniel Balaji, Jackie Shroff, Jayaprakash",Tamil,0,,,,,,,,,,,,dataset_3_tamil
408927,Maayavan,,"A series of murders are happening in the city, and a cop realises that they are all eerily similar. Can he find out the link and capture the murderer before it is too late?","Science Fiction, Thriller, Action",C. V. Kumar,"Sundeep Kishan, Lavanya Tripathi, Daniel Balaji, Jackie Shroff, Jayaprakash",,2017,6.697,33.0,129.0,,,,0.8183,0.0,0.0,Abi & Abi Pictures,15-12-2017,dataset_4
,Maayon,,"An archaeology team lead by Arjun Manimaran a curious and intelligent man, is on a quest to break down the myths of an ancient temple, which might put their lives at risk, whilst their work continues other conflict arises which threatens to destroy the temple's relics and antiquity.","Mystery, Thriller",Kishore,"Sibiraj, Tanya Ravichandran, Radha Ravi, Bagavathi Perumal, Hareesh Peradi",Tamil,0,,,,,,,,,,,,dataset_3_tamil
613037,Maayon,,"An archaeology team lead by Arjun Manimaran a curious and intelligent man, is on a quest to break down the myths of an ancient temple, which might put their lives at risk, whilst their work continues other conflict arises which threatens to destroy the temple's relics and antiquity.","Mystery, Thriller",Kishore,"Sibiraj, Tanya Ravichandran, Radha Ravi, Bagavathi Perumal, Hareesh Peradi",,2022,4.8,5.0,130.0,,,,1.2194,0.0,0.0,Double Meaning Productions,24-06-2022,dataset_4
,Macai,,"A drug dealer finds himself in hot water when the merchandise he's carrying for a local kingpin is lost. Fearing his vicious boss' retribution, he sets off to make amends, in a visceral, kinetic film that knowingly plays with genre conventions.","Crime, Thriller",Shanjhey Kumar Perumal,"Karnan Kanapathy, Kuben Mahadevan, Irfan Zaini, Fabian Loo, Subashini",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1404000,Macai,,"A drug dealer finds himself in hot water when the merchandise he’s carrying for a local kingpin is lost. Fearing his vicious boss’ retribution, he sets off to make amends, in a visceral, kinetic film that knowingly plays with genre conventions.","Crime, Thriller",Shanjhey Kumar Perumal,"Karnan Kanapathy, Kuben Mahadevan, Irfan Zaini, Fabian Loo, Subashini",,2025,0.0,0.0,105.0,,,,1.3551,0.0,0.0,Skyzen Studios,13-11-2025,dataset_4
,Machan,,"Machan is an engaging Romance featuring compelling characters, intense narratives, and captivating storytelling.",Romance,Sakthi Chidambaram,"Ramesh Aravind, Vivek, Karunas, Sheryl Brindo, Sakthi Chidambaram",Tamil,0,,,,,,,,,,,,dataset_3_tamil
263486,Machan,,,Romance,Sakthi Chidambaram,"Ramesh Aravind, Vivek, Karunas, Sheryl Brindo, Sakthi Chidambaram",,2016,0.0,1.0,0.0,,,,1.7308,0.0,0.0,Unknown,31-12-2016,dataset_4
,Madame Web,,"Cassandra Webb is a New York metropolis paramedic who begins to demonstrate signs of clairvoyance. Forced to challenge revelations about her past, she needs to safeguard three young women from a deadly adversary who wants them destroyed.","Action, Adventure, Sci-Fi, Thriller",S.J. Clarkson,"Dakota Johnson, Sydney Sweeney, Isabela Merced, Celeste O'Connor, Tahar Rahim, Mike Epps",Tamil,0,,,,,,,,,,,,dataset_3_tamil
,Made in Korea,,A woman from a small town in Tamil Nadu moves to South Korea — a place she always dreamed of — but struggles to find her footing in a foreign land.,Drama,Ra. Karthik,"Priyanka Arul Mohan, Rishikanth, Park Hye-jin, Baek Si-hun, Jang Jae-hyeon",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1561687,Made in Korea,,A woman from a small town in Tamil Nadu moves to South Korea — a place she always dreamed of — but struggles to find her footing in a foreign land.,Drama,Ra. Karthik,"Priyanka Arul Mohan, Rishikanth, Park Hye-jin, Baek Si-hun, Jang Jae-hyeon",,2026,7.25,42.0,113.0,,,,3.1029,0.0,0.0,Rise East Entertainments Pvt Ltd,12-03-2026,dataset_4
,Madha Gaja Raja,,"Raja, a witty and fearless young man, becomes entangled in a conflict with a corrupt industrialist while trying to protect his family, friends and the woman he loves.","Action, Romance, Comedy",Sundar C,"Vishal Krishna, Santhanam, Varalaxmi Sarathkumar, Anjali, Sonu Sood",Tamil,0,,,,,,,,,,,,dataset_3_tamil
280951,Madha Gaja Raja,,"Raja, a witty and fearless young man, becomes entangled in a conflict with a corrupt industrialist while trying to protect his family, friends and the woman he loves.","Action, Romance, Comedy",Sundar C,"Vishal Krishna, Santhanam, Varalaxmi Sarathkumar, Anjali, Sonu Sood",,2025,4.0,3.0,142.0,,,,1.2256,0.0,0.0,Gemini Film Circuit,12-01-2025,dataset_4
,Madham,,"A hot blooded gangster and his friends embark on a crime filled path to appease their thirst for wealth. On their crime littered journey, they face unexpected twists and events along the way makes them discover their true hidden selves.",Crime,Rajnikanth,"Karupaiya Radhakrishnan, Swathishta, VijayaShankar",Tamil,0,,,,,,,,,,,,dataset_3_tamil
,Madharaasi,,"A man with a psychological disorder overcomes trauma and confronts his nemesis in a fast-paced action film with romance and unique elements, exploring themes of resilience and redemption.","Action, Romance, Thriller",A. R. Murugadoss,"Sivakarthikeyan, Rukmini Vasanth, Vidyut Jammwal, Biju Menon, Vikranth",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1297181,Madharaasi,,"A man with a psychological disorder overcomes trauma and confronts his nemesis in a fast-paced action film with romance and unique elements, exploring themes of resilience and redemption.","Action, Romance, Thriller",A. R. Murugadoss,"Sivakarthikeyan, Rukmini Vasanth, Vidyut Jammwal, Biju Menon, Vikranth",,2025,6.8,28.0,168.0,,,,1.9768,200.4,6.15,Sri Lakshmi Movies,04-09-2025,dataset_4
,Madharas Mafia Company,,"A gangster has powerfull political influence who controls chennai City for more than 25 years with not having single f.i.r filed against Him. Being targeted by a suo-motto case. To nab him, government Appoints a lady i.p.s officer thigazh bharathi in an undercover Operation. In the meantime his subordinates, business partners & rival Gangs also trying to kill him. How i.p.s officer thigazh bharathi Achieved her mission completed and defeated poongavanam's regine Is the remaining story.","Action, Drama",A. S. Mukundan,"Anandaraj, Samyuktha Karthik, Deepa Shankar, Munishkanth, Raams",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1544547,Madharas Mafia Company,,"A gangster has powerfull political influence who controls chennai City for more than 25 years with not having single f.i.r filed against Him. Being targeted by a suo-motto case. To nab him, government Appoints a lady i.p.s officer thigazh bharathi in an undercover Operation. In the meantime his subordinates, business partners & rival Gangs also trying to kill him. How i.p.s officer thigazh bharathi Achieved her mission completed and defeated poongavanam’s regine Is the remaining story.","Action, Drama",A. S. Mukundan,"Anandaraj, Samyuktha Karthik, Deepa Shankar, Munishkanth, Raams",,2025,0.0,0.0,0.0,,,,0.7233,0.0,0.0,Anna Productions [in],14-11-2025,dataset_4
,Madras Matinee,,"An aging sci-fi writer is challenged by his caretaker to write about the life of a common man. Reluctantly, he begins the story of Kannan, an auto rickshaw driver, and his family—only to discover that ordinary life holds unexpected depth and drama.","Drama, Family",Karthikeyan Mani,"Kaali Venkat, Sathyaraj, Roshini Haripriyan, Shelly Kishore, George Mariyan",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1488301,Madras Matinee,,"An aging sci-fi writer is challenged by his caretaker to write about the life of a common man. Reluctantly, he begins the story of Kannan, an auto rickshaw driver, and his family—only to discover that ordinary life holds unexpected depth and drama.","Drama, Family",Karthikeyan Mani,"Kaali Venkat, Sathyaraj, Roshini Haripriyan, Shelly Kishore, George Mariyan",,2025,7.2,4.0,135.0,,,,0.7124,3.8,2.31,Madras Motion Pictures,06-06-2025,dataset_4
,Madraskaaran,,"A minor argument between two strangers escalates into a life-altering conflict, exploring how a seemingly insignificant event can drastically alter a person's perception and circumstances.","Action, Thriller",Vaali Mohan Das,"Shane Nigam, Kalaiyarasan, Niharika Konidela, Aishwarya Dutta, Karunas",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1233332,Madraskaaran,,"A minor argument between two strangers escalates into a life-altering conflict, exploring how a seemingly insignificant event can drastically alter a person's perception and circumstances.","Action, Thriller",Vaali Mohan Das,"Shane Nigam, Kalaiyarasan, Niharika Konidela, Aishwarya Dutta, Karunas",,2025,0.0,0.0,121.0,,,,0.8026,0.0,0.0,SR Productions,10-01-2025,dataset_4
,Madura Veeran,,"Durai returns to his village from Malaysia after 20 years in the pretext of getting married. However, his prime aim is to conduct jallikattu along with the panchayats of five neighbouring villages and fulfill his father's dream. Will he succeed?","Action, Family",P. G. Muthiah,"Shanmuga Pandian, Meenakshi, Samuthirakani, Vela Ramamoorthy, Balasaravanan",Tamil,0,,,,,,,,,,,,dataset_3_tamil
488356,Madura Veeran,,"Durai returns to his village from Malaysia after 20 years in the pretext of getting married. However, his prime aim is to conduct jallikattu along with the panchayats of five neighbouring villages and fulfill his father's dream. Will he succeed?","Action, Family",P. G. Muthiah,"Shanmuga Pandian, Meenakshi, Samuthirakani, Vela Ramamoorthy, Balasaravanan",,2018,6.0,1.0,122.0,,,,1.7287,0.0,0.0,PG Media Works,02-02-2018,dataset_4
,Madurai 16,,A Group Of Friends Taking Revenge Against The Oppression Of Power And Money,Thriller,John Thomas,"Jerome Vijay, Rishi Misty, Vimal, Dhuruvan, Madurai Prasanna",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1540478,Madurai 16,,A Group Of Friends Taking Revenge Against The Oppression Of Power And Money,Thriller,John Thomas,"Jerome Vijay, Rishi Misty, Vimal, Dhuruvan, Madurai Prasanna",,2025,0.0,0.0,103.0,,,,0.3437,0.0,0.0,JS Films,12-09-2025,dataset_4
,Madurai Manikkuravar,,"Mani, a hot blooded and aggressive villager, had earned many enemies, waiting for a chance to eliminate him. On his wedding day he is lured into a trap and brutally assaulted and killed. As the family grieves, arrives Raja the new cop on the block and Mani's look alike.","Action, Drama",Raajarishi,"Harikumar, Madhavi Latha, Suman Talwar, Radha Ravi, Saravanan",Tamil,0,,,,,,,,,,,,dataset_3_tamil
996270,Madurai Manikkuravar,,"Mani, a hot blooded and aggressive villager, had earned many enemies, waiting for a chance to eliminate him. On his wedding day he is lured into a trap and brutally assaulted and killed. As the family grieves, arrives Raja the new cop on the block and Mani’s look alike.","Action, Drama",Raajarishi,"Harikumar, Madhavi Latha, Suman Talwar, Radha Ravi, Saravanan",,2021,0.0,0.0,122.0,,,,0.4848,0.0,0.0,Unknown,31-12-2021,dataset_4
,Madurai Veeran,,A Malaysian return comes to Madurai to find out the murderer of his father and unite the two rival communities. This story is about How Durai succeeds in his mission with a mild twist revealed towards the end.,"Action, Drama",P.G. Muthaiah,"Samuthirakani, Shanmugapandian, Mime Gopi, S R Pandiyan, Gajaraj, Bala Saravanan",Tamil,0,,,,,,,,,,,,dataset_3_tamil
,Mafia,,A narcotics officer engages in a cat-and-mouse chase to capture a powerful criminal kingpin.,"Action, Drama",Karthick Naren,"Arun Vijay, Priya Bhavani Shankar, Prasanna, Thalaivasal Vijay, Bharath Reddy",Tamil,0,,,,,,,,,,,,dataset_3_tamil
612644,Mafia,,A narcotics officer engages in a cat-and-mouse chase to capture a powerful criminal kingpin.,"Action, Drama",Karthick Naren,"Arun Vijay, Priya Bhavani Shankar, Prasanna, Thalaivasal Vijay, Bharath Reddy",,2020,5.7,19.0,113.0,,,,0.8293,0.0,0.0,Lyca Productions,21-02-2020,dataset_4
,Mafia: Chapter 1,,A narcotics officer engages in a cat-and-mouse chase to capture a powerful criminal kingpin not knowing that it could have a connection to the truth in his past.,"Action, Crime, Drama",Karthick Naren,"Arun Vijay, Prasanna, Priya Bhavani Shankar, Praveen, Thalaivasal Vijay, Bala Hasan",Tamil,0,,,,,,,,,,,,dataset_3_tamil
,Magalir Mattum,,A progressive-minded documentary filmmaker reunites three older women who have been separated since college and takes them on a trip.,"Drama, Family",Bramma G,"Jyothika, Urvashi, Saranya Ponvannan, Bhanupriya, Nassar",Tamil,0,,,,,,,,,,,,dataset_3_tamil
450036,Magalir Mattum,,A progressive-minded documentary filmmaker reunites three older women who have been separated since college and takes them on a trip.,"Drama, Family",Bramma G,"Jyothika, Urvashi, Saranya Ponvannan, Bhanupriya, Nassar",,2017,6.8,13.0,140.0,,,,0.7964,0.0,0.0,Chris Pictures,15-09-2017,dataset_4
,Magamuni,,Two long-separated brothers end up in life-threatening situations. How do their lives intersect and what happens next?,"Crime, Drama, Thriller",Santhakumar,"Arya, Mahima Nambiar, Indhuja Ravichandran, Kaali Venkat, Jayaprakash",Tamil,0,,,,,,,,,,,,dataset_3_tamil
603110,Magamuni,,Two long-separated brothers end up in life-threatening situations. How do their lives intersect and what happens next?,"Drama, Thriller, Crime",Santha Kumar,"Arya, Mahima Nambiar, Indhuja Ravichandran, Kaali Venkat, Jayaprakash",,2019,6.8,12.0,157.0,,,,2.0652,0.0,0.0,Studio Green,06-09-2019,dataset_4
,Maggy,,"Maggy is an engaging Horror featuring compelling characters, intense narratives, and captivating storytelling.",Horror,Karthikeyan Jagadeesh,"Harini, Nimmy, Mahi Parasuraman, Reyaa, Sairam, Mannai Sathik",Tamil,0,,,,,,,,,,,,dataset_3_tamil
,Magizhvan,,"The tale of two gay lovers, caught in a situation where coming out (about their relationship) seems to be the only way out. The biggest issue – they belong to different religions and come from 'orthodox', middle class families. The movie realistically journeys through their lives post this decision, emphasising on the need for confidence, perseverance and limitless love in such relationships.",Drama,Mani Shankar Iyer,,Tamil,0,,,,,,,,,,,,dataset_3_tamil
782286,Magizhvan,,"The tale of two gay lovers, caught in a situation where coming out (about their relationship) seems to be the only way out. The biggest issue – they belong to different religions and come from ‘orthodox’, middle class families. The movie realistically journeys through their lives post this decision, emphasising on the need for confidence, perseverance and limitless love in such relationships.",,Mani Shankar Iyer,,,2015,0.0,0.0,56.0,,,,0.3852,0.0,0.0,Unknown,26-07-2015,dataset_4
